CODE,NAME,STOCK EXCHANGE,YEAR,TARGET,EBIT,EBITDA,TOTAL EQUITY/TOTAL ASSETS,EPS,CASH/TOTAL CURRENT ASSETS,TOTAL CURRENT ASSET/TOTAL ASSET,LONG-TERM ASSETS/TOTAL ASSETS,QUICK RATIO,Market Value of Total Equity / Book Values of Total Liabilities,Sales/Total Assets,EBIT/Total Assets,Retain Earnings/Total Assets,Working Capitals/Total Asset,ROIC,YEAR.1,NET INCOME/TOTAL ASSET
VAF,CTCP Phân lân Nung chảy Văn Điển,1,2020,0.0,-0.1806817656205014,-0.2025366310423826,-0.06930722926479384,-0.10596896049748997,-0.4667121638642356,-0.5714859325958792,-0.29543537424732985,-0.1412907932084727,-0.06153175548537582,-0.06593622267865412,-0.07737932202962683,-0.06573813743310697,0.08826223537729722,-0.31436915779900615,60.0,-0.17786640292449393
VBC,CTCP Nhựa - Bao bì Vinh,0,2020,0.0,-0.17282769556930677,-0.1906569867131172,-0.06946165492622086,-0.08756705064427008,-0.46671866462804795,-0.5731162825056941,-0.29429671448881584,-0.2601722898497693,-0.26630571448530493,0.0006821600407484734,-0.04726598797820963,-0.06628371421289994,-0.12291941916246622,0.08279496583857271,17.0,0.18280074136805186
VC1,CTCP Xây dựng Số 1,0,2020,1.0,-0.18121499614075728,-0.2035077278428627,-0.06947474987393161,-0.1063794428139436,-0.46671859503342944,-0.5692424396102919,-0.297002261923293,-0.24172516106060257,-0.30258466362710323,-0.12667565882066584,-0.08507740949065157,-0.06535146087144324,-0.07904740992284737,-0.27880222135384986,25.0,-0.5502477242594517
VC2,CTCP Đầu tư và Xây dựng Vina2,0,2020,1.0,-0.16147516901150114,-0.1855556965829119,-0.06950619635760166,-0.1048219843251524,-0.4667186374605125,-0.5707094632154072,-0.29597767159830896,-0.2827187805920842,-0.30654796247438754,-0.107167096152122,-0.07813099631817842,-0.08620955273453722,-0.1400595945907107,-0.3355399533020754,17.0,-0.571106832235515
VC3,CTCP Tập đoàn Nam Mê Kông,0,2020,1.0,-0.1834772608852176,-0.20369923866731443,-0.06939106796771359,-0.10372927818098729,-0.46670643773158504,-0.5722070258047776,-0.29493175240874947,-0.0367570634031946,-0.16986181548624615,-0.15326317779452478,-0.09198920132903242,-0.0900825367767638,0.06274669080305705,-0.5396264219516629,18.0,-0.5602325594541757
VC6,CTCP Xây dựng và Đầu tư Visicons,0,2020,1.0,-0.18202587900116998,-0.20423074092032636,-0.06951437348656188,-0.10389639333985494,-0.4667186731264498,-0.5695820479075578,-0.29676507461802415,-0.2745200566857879,-0.30743135610790145,-0.06737024602279025,-0.08315027142311289,-0.10575688943654664,-0.13461563922233613,-0.2271454803263609,20.0,-0.60487554433302
VC7,CTCP Tập đoàn BGI,0,2020,1.0,-0.1846058228290548,-0.20606837052909954,-0.06937982313957328,-0.10481637468281725,-0.46670986527500136,-0.5823424486387102,-0.2878530277453841,-0.2540232469200471,-0.2488489647732963,-0.14117344124085116,-0.08134960949033054,-0.10125692028137147,-0.1588410694854423,-0.42022313531435235,27.0,-0.4466889993792842
VC9,CTCP Xây dựng số 9 - VC9,0,2020,1.0,-0.18990991273013602,-0.20987611286690214,-0.06956449137233515,-0.10704438111585496,-0.4667191629594612,-0.56899889669458,-0.29717235578837237,-0.27042069473263974,-0.3121743240864035,-0.1100301426106128,-0.09730461322481482,-0.12003085859518729,-0.131873326097048,-0.6641106995097099,43.0,-1.9076334387212477
VCC,CTCP Vinaconex 25,0,2020,1.0,-0.1806743384565741,-0.1985241896227446,-0.06950966412620155,-0.10298789219515989,-0.4667159218145822,-0.5698521209314263,-0.2965764517449293,-0.2560729278966212,-0.3009371917993066,-0.08993178069660943,-0.08452886963803229,-0.10427182128016911,-0.13415915078657228,-0.3643322351862496,36.0,-0.6039019030343735
VCF,CTCP Vinacafé Biên Hòa,1,2020,0.0,0.17799321038145086,0.12068129090906361,-0.06933023632055016,0.07308071243817019,-0.4667183839818743,-0.5730783302913176,-0.29432322085962426,0.026783046870601943,0.503860994472279,-0.05884466853295636,0.10266579440112938,0.08726678244053483,0.02819191222883526,2.72999123554235,16.0,3.8879679096087223
VCG,Tổng Công ty cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,1,2020,1.0,0.7710513285008592,0.6707171960710674,-0.06945862209609574,-0.08897539701238545,-0.46670653895709197,-0.5747814346265684,-0.29313374836698575,-0.24582452301375074,-0.1751873864795986,-0.13903141256243512,-0.04204374424749098,-0.05565692065881419,-0.07218920380568017,0.5637954396683057,14.0,0.4053570811662751
VCM,CTCP BV Life,0,2020,1.0,-0.18783543920001847,-0.20934941023247777,-0.0693271702693298,-0.09703573553558428,-0.4667137867769119,-0.5769842943586163,-0.29159523953803224,0.09852188105069468,-0.16629080137614455,-0.14022950255246053,-0.05486030312656723,0.035492792064639254,-0.015608173156591092,0.22675637525944345,13.0,0.38524001092199067
VCS,CTCP Vicostone,0,2020,0.0,0.5135171615166798,0.4193669656240314,-0.06935432408608508,-0.05709045089306903,-0.46671511544326083,-0.5719722729640403,-0.2950957071594047,-0.13104238832560228,0.21589452117156555,-0.09040084093708824,0.03636772843652643,0.03467327080903508,0.03418463474027308,1.4724459826600373,15.0,2.4881835813573874
VDL,CTCP Thực phẩm Lâm Đồng,0,2020,0.0,-0.18311640709205484,-0.20383645452789675,-0.06932404853212587,-0.10046851050269133,-0.46671760518443856,-0.5737024748608002,-0.29388730934119117,-0.354457614772177,1.692446715845481,-0.07703546093304256,-0.06135222056754545,-0.052654731044848094,0.027285202128211644,-0.06201327540242092,28.0,0.15637006579307577
VDP,CTCP Dược phẩm Trung ương VIDIPHA,1,2020,1.0,-0.16260808492154546,-0.18346380125547368,-0.06936424301186755,-0.08438370907587886,-0.4667092699706353,-0.5743052530682996,-0.29346632039639053,-0.20278122250569508,-0.19315259086192868,-0.10177453459330141,-0.0613746548867079,-0.09611008778528841,-0.03573106541450312,0.027750897530592674,17.0,0.05642067276359222
VE1,CTCP Xây dựng Điện VNECO 1,0,2020,0.0,-0.19403204731231352,-0.21529210323984535,-0.0692494787050347,-0.10704438111585496,-0.46667088793262224,-0.570099894141672,-0.29640340338147925,3.1812420698181114,1.0454706207261115,-0.14544837972202354,-0.1750383408250576,-0.3686132507997697,0.18677058354275017,-2.0427529026695783,17.0,-2.8808153709775515
VE8,CTCP Xây dựng Điện VNECO 8,0,2020,1.0,-0.18842751232270288,-0.21023198635490375,-0.06948024091205043,-0.10243227669038442,-0.4667134248481144,-0.5713045289793339,-0.2955620691347068,-0.303215590357825,-0.30206008769155357,-0.06695771323736188,-0.04612972117101958,-0.11035324983513349,-0.12265136722212416,0.9186179722997462,17.0,0.33324103799744004
VFG,CTCP Khử trùng Việt Nam,1,2020,0.0,-0.10257076475464239,-0.1313920761874523,-0.06939136578282461,-0.08591846808173252,-0.46671719720287885,-0.572406482509861,-0.29479244898543094,-0.2437748420371767,-0.1670925877209323,-0.07517297271055716,-0.04279182902261236,0.01008744376696569,-0.02531281353167648,0.30974589363147487,19.0,0.4996247988424467
VGC,Tổng Công ty Viglacera - CTCP,1,2020,1.0,0.2131234100196375,0.28699816034625286,-0.06944883137512485,-0.09783928418589291,-0.4666946368455977,-0.5815545876527345,-0.28840328115701863,-0.3380601669595844,-0.24399306170028665,-0.1209734538943786,-0.07297640319736914,-0.0919335961378979,-0.17847480944441693,-0.038301984438983284,10.0,-0.2491304264157327
VGP,CTCP Cảng Rau Quả,0,2020,0.0,-0.11326320449282357,-0.14691309825641025,-0.06955061484662088,-0.10149174840165968,-0.4667188676498284,-0.5679266317123598,-0.29792124102973533,-0.2109799464119914,-0.31219822516835966,0.02719026665992722,-0.07429534756360158,-0.10682434113048363,-0.14934541497204323,-0.057779116301807015,19.0,-0.6430824469778234
VGS,CTCP Ống thép Việt Đức VG PIPE,0,2020,0.0,-0.1290843476596717,-0.1534923063062447,-0.06941873737686766,-0.09837167838053686,-0.4667178632960929,-0.5729571729534669,-0.29440783888194494,-0.24172516106060257,-0.2674865350884876,0.13187597819741337,-0.05643804381456834,-0.05876773342608711,-0.07411996870185378,0.08194813401844997,13.0,0.11527686535858019
VHC,CTCP Vĩnh Hoàn,1,2020,0.0,0.14845883577968352,0.14106930751004665,-0.06932729772688777,-0.07919772519384405,-0.46671871198727566,-0.5753529101403909,-0.29273462167237346,-0.12489334539588004,0.0048270164093443865,-0.08610205307113505,-0.04421100003459726,0.044182276089644965,-0.003952459064000182,0.33515084823515806,13.0,0.6493617117717514
VHE,CTCP Dược liệu và Thực phẩm Việt Nam,0,2020,1.0,-0.18924882400925586,-0.2095512111431516,-0.0693318653062244,-0.10686506824632834,-0.46671378811664654,-0.5747294320952373,-0.29317006768065645,-0.3401098479361585,-0.2371290984319428,-0.11958782333326538,-0.08689691225185277,-0.10473107161716874,0.010040289444343969,-0.5150682991681025,4.0,-0.652873574612664
VHL,CTCP Viglacera Hạ Long,0,2020,0.0,-0.14159770150413276,-0.1421595662596772,-0.06938664938403981,-0.08065805859615831,-0.4667004003018069,-0.5792966397831397,-0.2899802643312758,-0.3524079337956029,-0.2148325023733183,-0.046506391590181655,-0.0524132657295135,-0.007960050681610075,-0.1309551696847894,0.20135142065576048,14.0,0.2091634262000659
VHM,CTCP Vinhomes,1,2020,0.0,15.7798687730524,13.297712536435853,-0.0694340824923369,-0.07248911478821528,-0.46670783116072506,-0.579415981284744,-0.2898969145150312,-0.3401098479361585,-0.11491779117285059,-0.13537525142389015,-0.012854501158692818,-0.01973716266426049,-0.16807388955199404,1.7273423605169909,12.0,1.0163292220079192
VIC,Tập đoàn VINGROUP - CTCP,1,2020,1.0,10.051584630847598,11.337724225650659,-0.06950444619992605,-0.09113621819420002,-0.46670409421541226,-0.5812649344161988,-0.2886055791314479,-0.32371240012356584,-0.2062536107481696,-0.14062839532865287,-0.07102441550200268,-0.10404924661370264,-0.16915791094629698,-0.417682639853984,18.0,-0.5263934110672472
VID,CTCP Đầu tư Phát triển Thương mại Viễn Đông,1,2020,1.0,-0.16405868678565622,-0.18718621202379562,-0.06942044060404175,-0.1062122624266767,-0.46670913890780885,-0.5799337614202766,-0.28953528944268353,-0.2745200566857879,-0.26267494856084667,-0.07469419376436341,-0.06524828805752403,-0.07506086241966636,-0.16308375903241598,-0.3329994578417071,23.0,-0.39909619356061254
VIF,Tổng Công ty Lâm nghiệp Việt Nam - CTCP,0,2020,0.0,-0.05212548756829044,-0.08091234739753199,-0.06927462295955263,-0.10016395910661284,-0.46671615973886205,-0.5745829914073235,-0.29327234395725976,0.6088924442176407,0.5217798306743574,-0.135050905558523,-0.0696213838886789,-0.029826725258934154,0.08136136207619377,-0.29743252139655074,10.0,0.01629045558702194
VIP,CTCP Vận tải Xăng dầu Vipco,1,2020,1.0,-0.15274175581122826,-0.13064283461005397,-0.06933706834527567,-0.09802479375334787,-0.46669513818990577,-0.5835585107635775,-0.2870037125173442,0.024733365894027814,-0.22364165284351012,-0.13608695076827643,-0.07087404030340959,-0.018095291809140233,-0.08831522812241509,-0.3169096532593745,15.0,-0.16034882289347566
VIT,CTCP Viglacera Tiên Sơn,0,2020,1.0,-0.14712930382133624,-0.150427127564709,-0.0694597311164189,-0.09247835773708095,-0.4667006123617089,-0.5787214071674227,-0.29038201503973327,-0.35855697672532516,-0.27607709595062346,-0.06010759308086917,-0.04518860375696603,-0.07206370633118725,-0.18384774659026012,0.39866323474436577,17.0,0.1349916688835146
VJC,CTCP Hàng không Vietjet,1,2020,1.0,-0.10761328729663783,0.15172131342237286,-0.06945630406288304,-0.10704438111585496,-0.4667094572914051,-0.5774899777188041,-0.29124206302707006,-0.17408568883365796,-0.1292792380858468,-0.1301063182764639,-0.09702138033741775,-0.023413586813768424,-0.11472164273009769,-0.55402256289375,13.0,-0.6803860791089986
VLA,CTCP Đầu tư và Phát triển Công nghệ Văn Lang,0,2020,0.0,-0.19169693476808167,-0.2134451001504652,-0.06923835317005737,-0.10704438111585496,-0.46670394999391696,-0.5748985387636045,-0.29305196115824245,8.28904706344072,4.511630687860073,-0.12353079512139337,-0.09823262365679448,-0.010837632956270474,0.11074348228431123,-0.7098396177963395,13.0,-0.6860321339256393
VMC,CTCP Vimeco,0,2020,1.0,-0.18385119153075188,-0.1947489192270498,-0.06945657378237506,-0.10570602482013028,-0.4667156340671718,-0.571560824956858,-0.295383068348361,-0.20688058445884322,-0.28905487159851556,-0.11539404842332661,-0.0906360858491246,-0.07303860740807613,-0.0823805685179898,-0.5032126536863837,21.0,-0.6588361844339603
VMD,CTCP Y Dược phẩm Vimedimex,1,2020,0.0,-0.16804478265760223,-0.1885541250482031,-0.06955301777179909,-0.09245389708736379,-0.466716199156711,-0.5683913679150131,-0.2975966626008348,-0.31961303817041764,-0.31304416287012954,0.0025593016420509384,-0.09587079342142961,-0.11062045624322409,-0.1590299474711518,-0.18311022567997692,36.0,-0.6408400568528111
VMS,CTCP Phát triển Hàng Hải,0,2020,1.0,-0.18590918885736374,-0.20720228126912357,-0.0693711664908747,-0.09828844694309925,-0.4667042318918815,-0.5780538783341517,-0.29084822675018734,0.08007475226152798,-0.26474073235314954,-0.09572690394574081,-0.07402605087506926,-0.05150950114231119,-0.030176309030962273,-0.07979674362499908,27.0,-0.12386422474776765
VNC,CTCP Tập đoàn Vinacontrol,0,2020,0.0,-0.17245700544183143,-0.1906726837540178,-0.06934283913112224,-0.08800845122196618,-0.46668093281670053,-0.577555858220832,-0.29119605113963515,-0.04905514926263905,-0.06889868951232375,-0.038085475567564725,-0.03567921787243678,0.017999785765736475,-0.054632984811910215,0.5197601850219218,15.0,0.6470047069695156
VNE,Tổng Công ty cổ phần Xây dựng Điện Việt Nam,1,2020,1.0,-0.18102365240038085,-0.20056405128631424,-0.06941294592361405,-0.10676442082629212,-0.4667104886899663,-0.5774632821760299,-0.29126070757699496,-0.26632133277949155,-0.2775911698062784,-0.11390901187697283,-0.09324432444651769,-0.08890348797049531,-0.14843536203869534,-0.543013749232154,15.0,-0.6263038309958121
VNF,CTCP Vinafreight,0,2020,0.0,-0.18389392975264982,-0.20664513612531996,-0.06944028053285442,-0.1001697644341457,-0.46669137121339727,-0.5752367219500497,-0.29281576917080904,-0.20073154152912098,-0.2717932107917081,0.04032698028255921,-0.0892668848215339,-0.023861389773906495,-0.14243628879026315,-0.5853553402382924,18.0,-0.5989930456760063
VNG,CTCP Du lịch Thành Thành Công,1,2020,1.0,-0.15599786052761255,-0.1645604491309306,-0.06939460780671741,-0.10661556961921329,-0.4667039279565761,-0.5839574207169811,-0.28672510808496016,-0.20483090348226915,-0.17992030026580935,-0.14426347807290044,-0.07998620755440809,-0.10749096994735342,-0.140405377388602,-0.40328649891189694,14.0,-0.5773833151780938
VNL,CTCP Logistics Vinalink,1,2020,0.0,-0.18002372625217233,-0.20277333595539632,-0.06938379083358727,-0.09589182509801124,-0.46669968507541165,-0.5738721153043577,-0.29376883002252924,0.00013719417513882905,-0.24340357625523779,0.06194927196693398,-0.06540270180011964,-0.0036955115120175337,-0.008201589908129164,0.17255913877158616,21.0,0.077827557471542
VNM,CTCP Sữa Việt Nam,1,2020,0.0,5.330004546132206,5.423921455713656,-0.06935128585530914,-0.07584002811426888,-0.466713284937408,-0.5763557962069069,-0.292034191660729,-0.07570100195810212,1.0130481863141754,-0.06839203417801593,0.03350998035320057,-0.03811033492813744,-0.0327493496014711,1.5181749009466667,28.0,2.3971814702376313
VNS,CTCP Ánh Dương Việt Nam,1,2020,1.0,-0.26230281093682095,-0.14431355686476943,-0.06932758986936151,-0.10704438111585496,-0.46671254382475186,-0.5852261372812564,-0.2858390182412993,-0.10234685465356513,-0.20478382946558615,-0.12374041640813703,-0.13910509795514445,0.007909890744891337,-0.12976006811660892,-1.4271061694403253,25.0,-2.060621794419792
VNT,CTCP Giao nhận Vận tải Ngoại thương,0,2020,0.0,-0.188674291635421,-0.20890126239668635,-0.0694697687799472,-0.10605003939775247,-0.4666985531941877,-0.5755858489222908,-0.2925719338864265,-0.23967548008402856,-0.15384973183825812,-0.01648222059645707,-0.09367962032409202,-0.10140561391171428,-0.19053830900360724,-0.6234627721438171,17.0,-0.9034212700757605
VOS,CTCP Vận tải Biển Việt Nam,1,2020,1.0,-0.21820534084649376,-0.12902768555308225,-0.0695061824210188,-0.10450758344078778,-0.46671391376924337,-0.5833931838252104,-0.28711917922211944,-0.31961303817041764,-0.30448589462611614,-0.12600782840251568,-0.110216778555983,-0.2263193036343982,-0.17833303639761772,-0.9977624366380811,27.0,-1.6063408798832655
VPD,CTCP Phát triển Điện lực Việt Nam,1,2020,1.0,-0.12033936712747507,-0.09745042181715977,-0.06937108404698,-0.10523807628394115,-0.4667148387091659,-0.5883822082846368,-0.2836347729900637,-0.29706654742810273,-0.25978906529423634,-0.1444333802084282,-0.06074534445452515,-0.0812630018363275,-0.17973437502789194,-0.10943585732929598,18.0,-0.19772472275367473
VPG,CTCP Đầu tư Thương mại Xuất nhập khẩu Việt Phát,1,2020,0.0,-0.13675579241094477,-0.1650964661758223,-0.06945542476931531,-0.10239796655238115,-0.46670374150071525,-0.570464889449471,-0.2961484854239688,-0.22532771324800996,-0.2556222974593569,-0.04825640107121659,-0.05795001189201568,-0.08506793962247898,-0.0778867625966332,0.4443921530309952,12.0,0.06908026126993816
VPH,CTCP Vạn Phát Hưng,1,2020,1.0,-0.1706503155851255,-0.18657720601325609,-0.06940214935218426,-0.10534694248228234,-0.46671918424582204,-0.5709460563069326,-0.29581243159011156,-0.2540232469200471,-0.276494027662513,-0.1502028720956368,-0.08746036773663617,-0.10070292212498055,-0.01869583195766418,-0.55402256289375,21.0,-0.6126588914235884
VPI,CTCP Đầu tư Văn Phú - INVEST,1,2020,1.0,0.04927168611600481,-0.0034855918707485446,-0.06947203255253313,-0.09215586853120987,-0.46670402789411997,-0.5767003313020799,-0.29179356340914486,-0.25197356594347303,-0.23115000440079553,-0.14344406059492493,-0.0702817279978889,-0.08650412732931792,-0.09300215568056457,-0.10943585732929598,12.0,-0.28165326737804114
VPS,CTCP Thuốc sát trùng Việt Nam (VIPESCO),1,2020,0.0,-0.1833324560441931,-0.20338583287539522,-0.06934924898884555,-0.10363821933564019,-0.46671054169105053,-0.573334117237831,-0.2941445755878366,-0.11874430246615779,-0.141096981140342,-0.08247880688154251,-0.07995887109872903,-0.053969170395678286,0.008788807479381475,-0.37872837612833665,14.0,-0.3344575831173471
VRC,CTCP Bất động sản và Đầu tư VRC,1,2020,1.0,-0.1912056899323546,-0.21288276701888006,-0.06937415934389017,-0.10678972944519947,-0.4667187393162337,-0.5739225120747717,-0.29373363219531184,-0.3893021913739364,-0.21896167455440327,-0.15966442934329916,-0.09883868363089211,-0.024745389378659808,0.05532754992194638,-0.7174611041774445,40.0,-0.6981946079042936
VRE,CTCP Vincom Retail,1,2020,0.0,1.2051756409131935,1.0001310134860326,-0.06932135884362398,-0.10052662900641932,-0.46668171709638506,-0.5860775649239124,-0.2852443689650045,-0.057253873168935376,0.2720471385984359,-0.144527587570341,-0.05835300789353337,-0.043668616190430005,-0.12955072677356905,-0.0010413843535814734,8.0,0.10782342416173007
VSA,CTCP Đại lý Hàng hải Việt Nam,0,2020,0.0,-0.17462583471005202,-0.19622832272674254,-0.06936403362689623,-0.09323115869277636,-0.466677863034518,-0.5742921062994321,-0.2934755022883107,-0.06545259707523171,-0.23195502479270375,-0.03865747487402124,-0.06713669098272805,0.02040164060590498,-0.03431551271332644,0.14715418416790318,14.0,0.10438773557832408
VSC,CTCP Container Việt Nam,1,2020,0.0,-0.055822054589269005,-0.025696391445924845,-0.06932302159330332,-0.09774281138340842,-0.46667167824954175,-0.5818830722575685,-0.28817386279807367,0.15386326741819484,0.5970599306416651,-0.10899543405730716,-0.034844654560440114,0.059594769446939096,-0.06264340809522234,0.12767705230507945,18.0,0.6174172903287912
VSH,CTCP Thủy điện Vĩnh Sơn - Sông Hinh,1,2020,1.0,-0.09594377276115486,-0.104706925032761,-0.06945204015861393,-0.10489327896552801,-0.46671584310857706,-0.5891661730805603,-0.2830872407334385,-0.4016002772333809,-0.26382314439142096,-0.15746411712009598,-0.08766758446989761,-0.0688291289757804,-0.20859650956151043,-0.5379327583114173,15.0,-0.4378220994687717
VSI,CTCP Đầu tư và Xây dựng Cấp thoát nước,1,2020,1.0,-0.17236609229949115,-0.19198659818370473,-0.06946560959928189,-0.09550612957327102,-0.4667028278728168,-0.5808341837995648,-0.2889064215396718,-0.20278122250569508,-0.2734516719541189,-0.12733282590522882,-0.06492624684622426,-0.08277237095654796,-0.1287592228987967,-0.011203366195054791,12.0,-0.3014329058909104
VSM,CTCP Container Miền Trung,0,2020,0.0,-0.18709151721170877,-0.20667818077619546,-0.06939167266694962,-0.09345684895416671,-0.4666952596497906,-0.5770628244736785,-0.291540392979441,-0.13719143125532454,-0.2353471884039385,-0.025557967711284026,-0.04586441963893777,-0.035333046638714456,-0.09034646446206762,0.540930980524991,18.0,0.4803329772159089
VTB,CTCP Viettronics Tân Bình,1,2020,0.0,-0.17783508690248798,-0.20078541493719948,-0.06934732618525086,-0.09747850590966456,-0.4667117499949355,-0.5761400685872152,-0.2921848589241577,-0.24172516106060257,-0.20425856553999164,-0.0468075479829917,-0.046321192672581855,-0.0722146452960591,-0.017895407460968193,0.015048420228751103,29.0,0.14801510265068926
VTC,CTCP Viễn thông VTC,0,2020,1.0,-0.18224714438715542,-0.20427920627248367,-0.06949667029890148,-0.09114841590485899,-0.4667150284231619,-0.5699177338180104,-0.2965306267639584,-0.21302962738856548,-0.30354390444058343,-0.07656923569861691,-0.07033559730612174,-0.08161789678770683,-0.09986904258425736,-0.1043548664085594,21.0,-0.3451801503285015
VTH,CTCP Dây cáp Điện Việt Thái,0,2020,0.0,-0.1904645190299051,-0.21054876729238797,-0.0693974762342947,-0.10704438111585496,-0.4667187490458303,-0.5731038669681711,-0.2943053856782782,-0.24787420399032487,-0.2635897913769349,-0.052214883403660574,-0.08986979832058767,-0.07414133796419009,-0.04389718614131216,-0.5413200855919085,15.0,-0.693153423408163
VTJ,CTCP Thương mại và Đầu tư VI NA TA BA,0,2020,0.0,-0.19985524856448267,-0.22027535391738717,-0.06925817285898486,-0.10704438111585496,-0.46670460200093483,-0.5787325631363617,-0.29037422355103404,3.6998113568913538,0.19532530683097493,-0.156320346096345,-0.19346177797675007,-0.18714231101996293,0.03474724104556862,-2.748163808831846,13.0,-4.044267057119528
VTO,CTCP Vận tải Xăng dầu Vitaco,1,2020,1.0,-0.14228661470821136,-0.08858312274229146,-0.06936126410456538,-0.10253651167237916,-0.46670560554306867,-0.5833180666808628,-0.28717164211301677,-0.17408568883365796,-0.23018192111233862,-0.11155459401105611,-0.06697948347172779,-0.05184171164348263,-0.12335550010765185,-0.31606282143925174,27.0,-0.17134032291805418
VTV,CTCP Năng lượng và Môi trường VICEM,0,2020,1.0,-0.17714692785240013,-0.20020411621698697,-0.0694244764014642,-0.1068041449214328,-0.4667188653611585,-0.5740941215008862,-0.2936137777109942,-0.2437748420371767,-0.2906542224151726,-0.04148600757009786,-0.0811781580762931,-0.08017427856247618,-0.08535700017364187,-0.6378589130859041,14.0,-0.6718305279023284
WCS,CTCP Bến xe Miền Tây,0,2020,0.0,-0.16521310538001177,-0.18979488246787943,-0.06928374655750284,0.020879337719371317,-0.4666680802159677,-0.5709450087205337,-0.2958131632394765,0.9245433146100491,1.219420361125743,-0.11783426247983235,0.058653506165596773,0.14016937500827178,0.1374085809300474,1.1396410773517889,13.0,3.1839134062571497
X20,CTCP X20,0,2020,0.0,-0.1813601901834394,-0.19510145321526037,-0.06941072672495839,-0.10270506185603023,-0.46670415258691483,-0.577646471329345,-0.2911327656451309,-0.3503582528190289,-0.26890744612330514,-0.051051929934878615,-0.07639319566283996,-0.06386160796247185,-0.14970517534701272,-0.17887606657936309,13.0,0.06343548009332071
YBM,CTCP Khoáng sản Công nghiệp Yên Bái,1,2020,1.0,-0.17914775739659297,-0.19716172938329637,-0.06943029593842208,-0.1018482216035378,-0.4667119819608178,-0.5788497941938174,-0.29029234769924955,-0.2888678235218064,-0.2817795226262714,-0.08458163742674392,-0.06430939370082614,-0.08971065524422585,-0.15525945172658231,-0.11875100735064648,13.0,-0.2726395781522437
YEG,CTCP Tập đoàn Yeah1,1,2020,0.0,-0.2580852237387639,-0.2632579365693831,-0.06935821944041755,-0.10704438111585496,-0.4667162161312525,-0.5743313522891476,-0.29344809232625096,-0.15153919809134306,-0.06956761701004635,-0.09425922226763216,-0.1549685971228727,-0.16953800420281842,-0.002317782445481674,-2.0156542844256498,13.0,-2.473441638938844
AAA,CTCP Nhựa An Phát Xanh,1,2021,0.0,0.03415563691913792,0.07001948588233958,-0.06940706513367668,-0.09909121285261692,-0.4666872492014232,-0.5780837475126401,-0.2845372739154412,-0.17613536981023203,-0.19147964310785046,-0.062366810577968314,-0.07292308486511795,-0.08465669009893213,-0.07953563973197185,-0.28473004409470926,19.0,-0.30889584958310873
AAM,CTCP Thủy sản MeKong,1,2021,0.0,-0.1915775589811542,-0.21227587089867309,-0.06924447885128952,-0.10704438111585496,-0.4666710143978455,-0.5719385194166139,-0.29443239524444026,0.563799462733011,1.3676052970096806,-0.1104917459757168,-0.09842089231900486,-0.10438006925689174,0.16108982670585204,-0.7064522905158483,19.0,-0.685741783696224
AAT,CTCP Tập Đoàn Tiên Sơn Thanh Hóa ,1,2021,0.0,-0.1727660376203082,-0.18900122795359328,-0.06933842628076681,-0.10249659189204076,-0.4667186471754947,-0.5821718141755337,-0.2693506199372515,-0.26837101375606565,0.005904185134316369,-0.12405565426775493,-0.07660981749473116,-0.10259644477826216,-0.06870276189277379,-0.2821895486343409,26.0,-0.31291890719868715
AAV,CTCP AAV Group,0,2021,0.0,-0.1747979891516709,-0.1974806870893747,-0.0693116940994278,-0.10167784502470788,-0.4667188924330495,-0.5751308180396034,-0.2903128769687187,0.016534641987731486,0.4178569384061521,-0.12253971846195028,-0.07934372324537314,-0.10435124217210194,0.05656342110400576,-0.39820550799116033,11.0,-0.35910882835805397
ABS,CTCP Dịch vụ Nông nghiệp Bình Thuận,1,2021,0.0,-0.14508965353361228,-0.17397087912871453,-0.0693728483473736,-0.09955824819121663,-0.46671468884859624,-0.5720708298745618,-0.2942907933924259,-0.31961303817041764,-0.031243004533906944,-0.10412860488309672,-0.0651230173703702,-0.09521114613548598,-0.0045146495793484225,-0.03406782533836953,17.0,-0.14627141845338024
ABT,CTCP Xuất nhập khẩu Thủy sản Bến Tre,1,2021,0.0,-0.17617316430035362,-0.19770756293484237,-0.06933187788027291,-0.0953152712770779,-0.4651281068705863,-0.5789298773250191,-0.2823144454482758,-0.19663217957597282,-0.1146217927744815,-0.11710743292499105,-0.0687573502671848,-0.06119791238558224,-0.07897650176825592,-0.1433091301342068,18.0,0.06785803161657002
ACC,CTCP Đầu tư và Xây dựng Bình Dương ACC,1,2021,1.0,-0.16329212279894098,-0.18775906099817105,-0.06943466850361561,-0.09813007238973052,-0.4667180459310245,-0.5746655616411288,-0.2910200350460997,-0.11464494051300964,-0.19018375058124512,-0.13775390053148212,-0.07105065601944907,-0.06446356272880714,-0.037546995639999234,-0.2068215166434145,13.0,-0.2684400182673253
ACL,CTCP Xuất nhập khẩu Thủy sản Cửu Long An Giang,1,2021,1.0,-0.15943589499246175,-0.17186825408384254,-0.06940523605005235,-0.09799896330724654,-0.46671801449814215,-0.5723041823430044,-0.29403589365923144,-0.1925328176228247,-0.21251025975338136,-0.09766583983518179,-0.07342584878636406,-0.06800682013140386,-0.049536739222724786,-0.30674767141790127,14.0,-0.3106934300915194
